status_id,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,status_link,status_photo,status_status
134115277150304_213624992532665,624,12003,856,516,94,4,8,2,0,0,0,0
134115277150304_213597402535424,154,3,15,150,3,1,0,0,0,0,1,0
134115277150304_213441482551016,21,2,0,21,0,0,0,0,0,0,1,0
134115277150304_213134522581712,10,3,0,10,0,0,0,0,0,0,1,0
134115277150304_212978169264014,616,7130,734,528,81,3,2,2,0,0,0,0
134115277150304_212973499264481,414,35,11,406,2,6,0,0,0,0,1,0
134115277150304_212723582622806,10,9,1,10,0,0,0,0,0,0,1,0
134115277150304_212703632624801,298,614,118,251,43,2,2,0,0,0,0,0
134115277150304_212672595961238,111,7,30,109,1,1,0,0,0,0,1,0
134115277150304_212396892655475,19,6,0,17,0,0,0,2,0,0,1,0
134115277150304_212337742661390,311,869,71,258,51,0,0,0,2,0,0,0
134115277150304_212326989329132,92,2,5,90,1,1,0,0,0,0,1,0
134115277150304_212077902687374,12,2,1,12,0,0,0,0,0,0,1,0
134115277150304_212046026023895,18,3,0,18,0,0,0,0,0,0,1,0
134115277150304_212007846027713,317,1215,74,269,41,4,2,1,0,0,0,0
134115277150304_211748786053619,5,0,0,5,0,0,0,0,0,0,1,0
134115277150304_211665989395232,7,0,0,7,0,0,0,0,0,0,1,0
134115277150304_211659492729215,89,5,46,89,0,0,0,0,0,0,1,0
134115277150304_211295932765571,296,869,58,252,39,2,2,1,0,0,0,0
134115277150304_211240079437823,45,2,0,45,0,0,0,0,0,0,1,0
134115277150304_210933589468472,15,0,1,15,0,0,0,0,0,0,1,0
134115277150304_210590942836070,57,0,59,57,0,0,0,0,0,0,1,0
134115277150304_210581372837027,74,5,1,67,3,4,0,0,0,0,1,0
134115277150304_210291409532690,15,0,0,15,0,0,0,0,0,0,1,0
134115277150304_210223029539528,63,1,36,62,1,0,0,0,0,0,1,0
134115277150304_209954769566354,23,0,0,23,0,0,0,0,0,0,1,0
134115277150304_209864179575413,60,2,59,60,0,0,0,0,0,0,1,0
134115277150304_209726949589136,11,0,1,11,0,0,0,0,0,0,1,0
134115277150304_209687329593098,105,2,2,102,0,3,0,0,0,0,1,0
134115277150304_209685096259988,35,1,2,35,0,0,0,0,0,0,1,0
134115277150304_209684246260073,25,0,1,25,0,0,0,0,0,0,1,0
134115277150304_209683746260123,18,0,1,18,0,0,0,0,0,0,1,0
134115277150304_209681786260319,18,2,1,18,0,0,0,0,0,0,1,0
134115277150304_209674562927708,8,0,0,8,0,0,0,0,0,0,1,0
134115277150304_209640839597747,76,0,6,76,0,0,0,0,0,1,0,0
134115277150304_209389729622858,10,0,0,10,0,0,0,0,0,0,1,0
134115277150304_209318216296676,44,0,18,44,0,0,0,0,0,0,1,0
134115277150304_208994622995702,82,4,19,82,0,0,0,0,0,0,1,0
134115277150304_208964959665335,33,6,1,33,0,0,0,0,0,0,1,0
134115277150304_208921839669647,114,1,0,112,1,1,0,0,0,0,1,0
134115277150304_208919213003243,219,7,2,212,6,1,0,0,0,0,1,0
134115277150304_208681823026982,16,8,0,12,1,0,0,3,0,0,1,0
134115277150304_208404629721368,17,3,0,16,1,0,0,0,0,0,1,0
134115277150304_208307136397784,54,6,1,52,0,2,0,0,0,0,1,0
134115277150304_208296336398864,6,3,0,6,0,0,0,0,0,0,1,0
134115277150304_208257116402786,194,551,92,162,32,0,0,0,0,0,0,0
134115277150304_208046189757212,21,10,0,16,3,0,0,1,1,0,1,0
134115277150304_207937346434763,637,50,3,578,38,21,0,0,0,0,1,0
134115277150304_207890639772767,5,8,0,5,0,0,0,0,0,0,1,0
134115277150304_207840183111146,247,810,224,207,38,1,1,0,0,0,0,0
134115277150304_207586073136557,20,6,0,19,0,1,0,0,0,0,1,0
134115277150304_207509969810834,439,5006,698,340,91,3,2,2,1,0,0,0
134115277150304_207502083144956,65,8,2,62,3,0,0,0,0,0,1,0
134115277150304_207500456478452,76,0,6,75,1,0,0,0,0,0,1,0
134115277150304_207457866482711,292,579,176,241,48,0,3,0,0,0,0,0
134115277150304_207211409840690,12,1,0,12,0,0,0,0,0,0,1,0
134115277150304_207194013175763,51,7,0,49,2,0,0,0,0,0,0,1
134115277150304_207145133180651,12,1,0,12,0,0,0,0,0,0,1,0
134115277150304_207097903185374,545,4741,482,455,81,1,5,2,1,0,0,0
134115277150304_206918226536675,356,50,3,345,10,1,0,0,0,0,1,0
134115277150304_206880683207096,75,3,1,74,0,0,1,0,0,0,1,0
134115277150304_206859699875861,14,5,0,13,1,0,0,0,0,0,1,0
134115277150304_206821373213027,51,1,0,51,0,0,0,0,0,0,1,0
134115277150304_206819623213202,30,0,0,29,1,0,0,0,0,1,0,0
134115277150304_206447349917096,11,1,1,11,0,0,0,0,0,0,1,0
134115277150304_206447129917118,3,0,0,3,0,0,0,0,0,0,1,0
134115277150304_206220286606469,10,0,0,10,0,0,0,0,0,0,1,0
134115277150304_206199379941893,215,44,0,176,1,3,4,0,31,0,1,0
134115277150304_206106609951170,5,2,0,5,0,0,0,0,0,0,1,0
134115277150304_205688286659669,9,2,0,9,0,0,0,0,0,0,1,0
134115277150304_205678329993998,63,8,2,63,0,0,0,0,0,0,1,0
134115277150304_205672886661209,17,3,1,17,0,0,0,0,0,0,1,0
134115277150304_205605220001309,67,2,0,62,2,3,0,0,0,0,1,0
134115277150304_205599493335215,17,0,0,17,0,0,0,0,0,0,0,0
134115277150304_205403326688165,12,3,0,12,0,0,0,0,0,0,1,0
134115277150304_205383350023496,12,0,0,12,0,0,0,0,0,0,1,0
134115277150304_205298800031951,153,11,4,148,2,3,0,0,0,0,1,0
134115277150304_204950610066770,360,1543,128,315,35,6,4,0,0,0,0,0
134115277150304_204950280066803,17,6,0,17,0,0,0,0,0,0,1,0
134115277150304_204905183404646,11,2,0,11,0,0,0,0,0,0,1,0
134115277150304_204848470076984,352,4162,293,284,60,3,3,2,0,0,0,0
134115277150304_204507170111114,48,0,1,48,0,0,0,0,0,0,1,0
134115277150304_204502323444932,225,17,3,212,11,2,0,0,0,0,1,0
134115277150304_204500686778429,4,7,1,4,0,0,0,0,0,0,1,0
134115277150304_204456320116199,12,7,0,11,1,0,0,0,0,0,1,0
134115277150304_204414710120360,480,3175,458,395,82,2,1,0,0,0,0,0
134115277150304_204409330120898,183,14,1,179,4,0,0,0,0,0,1,0
134115277150304_204186460143185,117,12,6,114,2,1,0,0,0,0,1,0
134115277150304_204022593492905,532,7783,498,444,81,1,3,3,0,0,0,0
134115277150304_204022353492929,11,0,8,11,0,0,0,0,0,0,1,0
134115277150304_203971960164635,10,1,0,10,0,0,0,0,0,0,1,0
134115277150304_203195173575647,11,3,0,11,0,0,0,0,0,0,1,0
134115277150304_203171843577980,498,3882,287,393,98,1,3,3,0,0,0,0
134115277150304_203117663583398,44,0,1,44,0,0,0,0,0,0,1,0
134115277150304_203111673583997,45,4,1,44,1,0,0,0,0,0,1,0
134115277150304_202919813603183,96,5,1,92,3,1,0,0,0,0,1,0
134115277150304_202745653620599,21,0,0,20,1,0,0,0,0,0,1,0
134115277150304_202715273623637,144,3,16,144,0,0,0,0,0,1,0,0
134115277150304_202451023650062,32,1,0,32,0,0,0,0,0,0,0,0
134115277150304_202364673658697,27,0,0,27,0,0,0,0,0,0,1,0
134115277150304_202079580353873,95,0,9,93,1,1,0,0,0,1,0,0
134115277150304_202013407027157,14,3,0,14,0,0,0,0,0,0,1,0
134115277150304_201890733706091,425,4761,297,318,95,0,8,4,0,0,0,0
134115277150304_201757070386124,4,0,1,4,0,0,0,0,0,0,1,0
134115277150304_201474733747691,483,4031,328,376,87,5,10,5,0,0,0,0
134115277150304_201240943771070,456,3420,60,276,165,1,10,4,0,0,0,0
134115277150304_201215917106906,157,43,1,148,7,2,0,0,0,0,1,0
134115277150304_201182197110278,134,11,8,127,5,2,0,0,0,0,1,0
134115277150304_201122457116252,16,1,1,16,0,0,0,0,0,0,1,0
134115277150304_201030077125490,583,6151,118,424,119,5,9,23,3,0,0,0
134115277150304_200872970474534,395,205,2,376,11,8,0,0,0,0,1,0
134115277150304_200780053817159,18,0,0,18,0,0,0,0,0,0,1,0
134115277150304_200701543825010,303,714,52,241,58,3,1,0,0,0,0,0
134115277150304_200695397158958,98,12,2,91,1,5,0,1,0,0,1,0
134115277150304_200665387161959,76,34,2,76,0,0,0,0,0,0,1,0
134115277150304_200639170497914,50,3,2,48,2,0,0,0,0,0,1,0
134115277150304_200304703864694,12,0,0,12,0,0,0,0,0,0,1,0
134115277150304_200303430531488,6,0,0,6,0,0,0,0,0,0,1,0
134115277150304_199902000571631,36,3,1,34,2,0,0,0,0,0,1,0
134115277150304_199850287243469,6,0,0,6,0,0,0,0,0,0,1,0
134115277150304_199791853915979,166,17,2,164,2,0,0,0,0,0,1,0
134115277150304_199737410588090,96,3,1,96,0,0,0,0,0,0,1,0
134115277150304_199585190603312,12,1,1,12,0,0,0,0,0,0,1,0
134115277150304_199416940620137,394,97,5,378,5,11,0,0,0,0,1,0
134115277150304_199185377309960,13,0,1,13,0,0,0,0,0,0,1,0
134115277150304_198848324010332,6,1,1,6,0,0,0,0,0,0,1,0
134115277150304_198782410683590,141,13,3,137,4,0,0,0,0,0,0,1
134115277150304_198762910685540,167,63,8,167,0,0,0,0,0,0,1,0
134115277150304_198628620698969,40,2,2,39,0,1,0,0,0,0,1,0
134115277150304_198623400699491,10,0,1,10,0,0,0,0,0,0,1,0
134115277150304_198623060699525,10,0,1,10,0,0,0,0,0,0,1,0
134115277150304_198622357366262,30,3,2,30,0,0,0,0,0,0,1,0
134115277150304_198502687378229,7,0,1,7,0,0,0,0,0,0,1,0
134115277150304_198409070720924,148,15,2,140,3,5,0,0,0,0,1,0
134115277150304_198407660721065,10,0,0,10,0,0,0,0,0,1,0,0
134115277150304_198375610724270,83,0,3,78,4,1,0,0,0,0,1,0
134115277150304_198136810748150,245,351,41,194,42,0,3,5,1,0,0,0
134115277150304_198102937418204,249,7,3,241,5,2,1,0,0,0,1,0
134115277150304_198089617419536,11,0,1,11,0,0,0,0,0,0,1,0
134115277150304_197796057448892,265,708,33,190,70,1,4,0,0,0,0,0
134115277150304_197781470783684,3,0,1,3,0,0,0,0,0,0,1,0
134115277150304_197781360783695,90,26,1,86,2,2,0,0,0,0,1,0
134115277150304_197764987451999,124,24,1,119,4,0,0,1,0,0,0,1
134115277150304_197388820822949,326,970,63,260,62,2,2,0,0,0,0,0
134115277150304_197386934156471,10,0,7,9,1,0,0,0,0,1,0,0
134115277150304_197362864158878,234,9,23,214,12,1,7,0,0,0,1,0
134115277150304_196979540863877,274,605,45,213,53,2,4,2,0,0,0,0
134115277150304_196952614199903,151,19,2,147,2,2,0,0,0,0,1,0
134115277150304_196714400890391,8,2,1,8,0,0,0,0,0,0,1,0
134115277150304_196703807558117,46,3,6,40,0,5,0,0,1,0,1,0
134115277150304_196701510891680,42,2,1,41,1,0,0,0,0,0,1,0
134115277150304_196669314228233,76,5,1,74,1,1,0,0,0,0,1,0
134115277150304_196669144228250,28,6,1,27,0,1,0,0,0,0,1,0
134115277150304_196594664235698,299,955,88,235,59,1,4,0,0,0,0,0
134115277150304_196588304236334,91,12,1,87,3,1,0,0,0,0,1,0
134115277150304_196320660929765,12,3,1,9,2,0,0,1,0,0,1,0
134115277150304_196254437603054,206,438,96,174,31,1,0,0,0,0,0,0
134115277150304_196243874270777,40,2,0,40,0,0,0,0,0,0,1,0
134115277150304_195964677632030,334,0,20,333,1,0,0,0,0,1,0,0
134115277150304_195955334299631,11,0,1,10,1,0,0,0,0,0,1,0
134115277150304_195933950968436,57,0,10,57,0,0,0,0,0,1,0,0
134115277150304_195871990974632,259,799,85,190,67,1,1,0,0,0,0,0
134115277150304_195640600997771,6,0,0,6,0,0,0,0,0,0,1,0
134115277150304_195588424336322,300,965,72,234,64,0,2,0,0,0,0,0
134115277150304_195580254337139,120,37,2,118,2,0,0,0,0,0,1,0
134115277150304_195573044337860,46,3,1,46,0,0,0,0,0,0,1,0
134115277150304_195572241004607,18,1,0,18,0,0,0,0,0,0,1,0
134115277150304_195571667671331,18,3,2,18,0,0,0,0,0,0,1,0
134115277150304_195571017671396,36,3,2,36,0,0,0,0,0,0,1,0
134115277150304_195570544338110,11,0,2,11,0,0,0,0,0,0,1,0
134115277150304_195570047671493,25,0,1,25,0,0,0,0,0,0,1,0
134115277150304_195568927671605,8,2,2,8,0,0,0,0,0,0,1,0
134115277150304_195568104338354,17,0,1,17,0,0,0,0,0,0,1,0
134115277150304_195567844338380,8,0,0,8,0,0,0,0,0,0,1,0
134115277150304_195564774338687,14,0,1,14,0,0,0,0,0,0,1,0
134115277150304_195564281005403,11,0,1,11,0,0,0,0,0,0,1,0
134115277150304_195563677672130,10,0,1,10,0,0,0,0,0,0,1,0
134115277150304_195563127672185,16,0,0,16,0,0,0,0,0,0,1,0
134115277150304_195287214366443,47,1,0,45,2,0,0,0,0,0,1,0
134115277150304_195276971034134,72,4,8,71,1,0,0,0,0,0,1,0
134115277150304_195228887705609,230,622,81,193,35,1,1,0,0,0,0,0
134115277150304_195229561038875,8,1,0,8,0,0,0,0,0,0,1,0
134115277150304_194934327735065,231,939,117,191,38,0,0,2,0,0,0,0
134115277150304_194928784402286,103,23,0,100,3,0,0,0,0,0,1,0
134115277150304_194885454406619,5,2,0,5,0,0,0,0,0,0,1,0
134115277150304_194883927740105,21,4,0,21,0,0,0,0,0,0,1,0
134115277150304_194599114435253,5,0,0,5,0,0,0,0,0,0,1,0
134115277150304_194533211108510,276,744,75,217,55,0,3,1,0,0,0,0
134115277150304_194365164458648,18,1,0,17,1,0,0,0,0,0,1,0
134115277150304_194332117795286,54,0,2,53,1,0,0,0,0,0,1,0
134115277150304_194304287798069,5,2,0,5,0,0,0,0,0,0,1,0
134115277150304_194246554470509,301,1154,121,242,54,2,3,0,0,0,0,0
134115277150304_194218157806682,65,0,0,63,2,0,0,0,0,0,1,0
134115277150304_194202381141593,196,63,2,189,7,0,0,0,0,0,1,0
134115277150304_193937881168043,6,0,0,6,0,0,0,0,0,0,1,0
134115277150304_193641097864388,8,0,0,8,0,0,0,0,0,0,1,0
134115277150304_193600537868444,221,290,66,174,45,1,1,0,0,0,0,0
134115277150304_193462667882231,4,0,0,4,0,0,0,0,0,0,1,0
134115277150304_193421681219663,118,13,4,110,7,1,0,0,0,0,1,0
134115277150304_193256781236153,279,1034,95,216,61,0,1,0,1,0,0,0
134115277150304_193249057903592,136,27,4,132,3,1,0,0,0,0,1,0
134115277150304_193002447928253,97,1,67,94,0,3,0,0,0,0,1,0
134115277150304_192959831265848,10,0,0,10,0,0,0,0,0,0,1,0
134115277150304_192668497961648,8,1,0,8,0,0,0,0,0,0,1,0
134115277150304_192389804656184,72,4,3,72,0,0,0,0,0,0,1,0
134115277150304_192292984665866,5,1,0,5,0,0,0,0,0,0,1,0
134115277150304_191965834698581,347,2025,200,284,58,0,4,0,1,0,0,0
134115277150304_191947798033718,7,0,2,7,0,0,0,0,0,0,1,0
134115277150304_191920481369783,113,45,2,110,1,1,0,1,0,0,1,0
134115277150304_191754744719690,37,2,3,35,1,1,0,0,0,0,1,0
134115277150304_191753621386469,17,0,1,15,1,1,0,0,0,0,1,0
134115277150304_191705941391237,6,0,1,6,0,0,0,0,0,0,1,0
134115277150304_191668161395015,61,11,0,58,1,2,0,0,0,0,1,0
134115277150304_191482164746948,50,0,3,48,1,1,0,0,0,1,0,0
134115277150304_191404144754750,25,7,0,25,0,0,0,0,0,0,1,0
134115277150304_191367471425084,6,4,0,6,0,0,0,0,0,0,1,0
134115277150304_191350001426831,265,637,63,218,46,0,0,1,0,0,0,0
134115277150304_191338111428020,419,233,6,403,6,10,0,0,0,0,1,0
134115277150304_191141398114358,66,5,1,65,1,0,0,0,0,0,1,0
134115277150304_191139591447872,12,2,0,12,0,0,0,0,0,0,1,0
134115277150304_191044441457387,4,1,0,4,0,0,0,0,0,0,1,0
134115277150304_190868284808336,57,5,1,56,1,0,0,0,0,0,1,0
134115277150304_190867601475071,46,5,0,45,0,1,0,0,0,0,1,0
134115277150304_190758754819289,7,1,0,6,1,0,0,0,0,0,1,0
134115277150304_190722131489618,264,1044,51,224,36,2,2,0,0,0,0,0
134115277150304_190431281518703,8,1,0,8,0,0,0,0,0,0,1,0
134115277150304_190328538195644,38,6,0,38,0,0,0,0,0,0,1,0
134115277150304_190303828198115,186,3,0,179,4,3,0,0,0,0,1,0
134115277150304_190078548220643,235,593,45,196,36,3,0,0,0,0,0,0
134115277150304_190076881554143,50,6,0,48,2,0,0,0,0,0,0,1
134115277150304_190046108223887,5,0,0,5,0,0,0,0,0,0,1,0
134115277150304_190027191559112,70,2,1,66,3,1,0,0,0,0,1,0
134115277150304_189720631589768,168,40,2,162,5,1,0,0,0,0,1,0
134115277150304_189719558256542,29,0,1,28,1,0,0,0,0,0,1,0
134115277150304_189718978256600,28,4,1,28,0,0,0,0,0,0,1,0
134115277150304_189666818261816,9,0,0,9,0,0,0,0,0,0,1,0
134115277150304_189628694932295,82,3,0,81,1,0,0,0,0,0,1,0
134115277150304_189499311611900,175,7,1,167,4,4,0,0,0,0,1,0
134115277150304_189351768293321,13,3,1,12,0,0,0,1,0,0,1,0
134115277150304_189348128293685,329,1372,69,239,82,2,5,1,0,0,0,0
134115277150304_189323644962800,169,16,1,163,3,3,0,0,0,0,1,0
134115277150304_189135658314932,200,6,0,187,8,4,1,0,0,0,1,0
134115277150304_189046188323879,264,959,140,214,46,1,2,1,0,0,0,0
134115277150304_189039891657842,7,1,0,7,0,0,0,0,0,0,1,0
134115277150304_189009188327579,24,0,2,24,0,0,0,0,0,0,1,0
134115277150304_189006628327835,20,0,3,20,0,0,0,0,0,1,0,0
134115277150304_189006078327890,19,0,0,19,0,0,0,0,0,0,1,0
134115277150304_188854095009755,33,8,0,33,0,0,0,0,0,0,1,0
134115277150304_188853658343132,22,5,0,21,1,0,0,0,0,0,1,0
134115277150304_188802995014865,122,20,0,118,2,0,0,2,0,0,0,1
134115277150304_188768661684965,5,3,0,5,0,0,0,0,0,0,1,0
134115277150304_188553318373166,474,5,0,453,20,1,0,0,0,0,1,0
134115277150304_188434291718402,482,1278,176,351,124,2,5,0,0,0,0,0
134115277150304_188411321720699,61,5,2,60,1,0,0,0,0,0,1,0
134115277150304_188163618412136,5,4,0,5,0,0,0,0,0,0,1,0
134115277150304_188115435083621,406,1156,139,310,94,1,0,1,0,0,0,0
134115277150304_187983495096815,53,0,10,51,2,0,0,0,0,1,0,0
134115277150304_187792271782604,413,1418,131,308,93,3,5,1,3,0,0,0
134115277150304_187776305117534,50,0,0,50,0,0,0,0,0,0,0,1
134115277150304_187771021784729,6,0,0,6,0,0,0,0,0,0,1,0
134115277150304_187761581785673,216,15,2,214,2,0,0,0,0,0,1,0
134115277150304_187330881828743,8,2,0,8,0,0,0,0,0,0,1,0
134115277150304_187269948501503,568,11,0,554,14,0,0,0,0,0,1,0
134115277150304_186942345200930,8,0,0,8,0,0,0,0,0,0,1,0
134115277150304_186663658562132,3,0,0,3,0,0,0,0,0,0,1,0
134115277150304_186648501896981,73,3,0,72,1,0,0,0,0,0,1,0
134115277150304_186631431898688,249,481,24,225,19,2,3,0,0,0,0,0
134115277150304_186564995238665,294,994,106,235,55,1,3,0,0,0,0,0
134115277150304_186379101923921,232,4,3,224,7,1,0,0,0,0,1,0
134115277150304_186376861924145,219,8,0,215,3,1,0,0,0,0,1,0
134115277150304_186298381931993,6,0,0,6,0,0,0,0,0,0,1,0
134115277150304_186009088627589,8,0,0,8,0,0,0,0,0,0,1,0
134115277150304_185956191966212,450,1346,192,312,124,5,6,1,2,0,0,0
134115277150304_185717621990069,6,0,1,6,0,0,0,0,0,0,1,0
134115277150304_185632971998534,303,764,70,234,62,1,3,2,1,0,0,0
134115277150304_185417892020042,7,2,0,7,0,0,0,0,0,0,1,0
134115277150304_185336288694869,307,593,72,259,43,4,1,0,0,0,0,0
134115277150304_185150045380160,26,0,0,26,0,0,0,0,0,0,0,0
134115277150304_185094625385702,384,1789,210,280,92,2,6,1,3,0,0,0
134115277150304_185045132057318,14,0,0,14,0,0,0,0,0,0,1,0
134115277150304_185027432059088,222,16,3,204,11,7,0,0,0,0,1,0
134115277150304_184966578731840,154,14,0,150,3,1,0,0,0,0,1,0
134115277150304_184761542085677,14,0,0,11,0,0,0,3,0,0,1,0
134115277150304_184693885425776,378,1053,142,267,102,6,2,1,0,0,0,0
134115277150304_184382582123573,750,5839,477,580,145,8,3,10,4,0,0,0
134115277150304_184381382123693,13,0,0,13,0,0,0,0,0,0,1,0
134115277150304_183848308843667,333,982,93,240,88,1,3,1,0,0,0,0
134115277150304_183765782185253,193,182,12,183,10,0,0,0,0,0,0,1
134115277150304_183764922185339,5,0,0,5,0,0,0,0,0,0,1,0
134115277150304_183476205547544,397,1250,85,289,98,3,5,1,1,0,0,0
134115277150304_183450415550123,10,0,0,10,0,0,0,0,0,0,1,0
134115277150304_183450048883493,3,0,0,3,0,0,0,0,0,0,1,0
134115277150304_183126922249139,300,633,55,263,37,0,0,0,0,0,0,0
134115277150304_182854215609743,257,799,64,214,41,0,2,0,0,0,0,0
134115277150304_182854015609763,11,0,0,11,0,0,0,0,0,0,1,0
134115277150304_182557995639365,31,2,1,31,0,0,0,0,0,0,1,0
134115277150304_182557078972790,7,1,1,7,0,0,0,0,0,0,1,0
134115277150304_182227519005746,285,866,53,221,62,0,2,0,0,0,0,0
134115277150304_182203119008186,91,5,1,91,0,0,0,0,0,0,1,0
134115277150304_182202859008212,57,3,1,57,0,0,0,0,0,0,1,0
134115277150304_182201485675016,3,0,0,3,0,0,0,0,0,0,1,0
134115277150304_181886762373155,7,0,0,7,0,0,0,0,0,0,1,0
134115277150304_181804739048024,95,3,0,93,1,1,0,0,0,0,1,0
134115277150304_181615945733570,9,0,0,9,0,0,0,0,0,0,1,0
134115277150304_181523192409512,328,662,62,222,104,0,1,1,0,0,0,0
134115277150304_181504085744756,557,27,2,517,36,3,1,0,0,0,1,0
134115277150304_181200092441822,11,0,0,11,0,0,0,0,0,0,1,0
134115277150304_181156499112848,228,507,42,184,40,1,2,0,1,0,0,0
134115277150304_181004365794728,15,10,0,14,1,0,0,0,0,0,1,0
134115277150304_180867292475102,187,315,39,168,19,0,0,0,0,0,0,0
134115277150304_180701562491675,74,1,0,71,3,0,0,0,0,0,1,0
134115277150304_180629852498846,5,0,0,5,0,0,0,0,0,0,1,0
134115277150304_180568812504950,240,769,37,209,28,2,1,0,0,0,0,0
134115277150304_180564715838693,70,2,0,69,0,1,0,0,0,0,1,0
134115277150304_180564385838726,54,2,1,52,0,2,0,0,0,0,1,0
134115277150304_180315912530240,194,645,28,158,35,1,0,0,0,0,0,0
134115277150304_180308202531011,7,0,0,7,0,0,0,0,0,0,1,0
134115277150304_180302052531626,38,0,7,38,0,0,0,0,0,0,1,0
134115277150304_180190765876088,130,12,0,128,2,0,0,0,0,0,1,0
134115277150304_180059952555836,4,1,0,4,0,0,0,0,0,0,1,0
134115277150304_180004792561352,211,677,23,172,38,0,1,0,0,0,0,0
134115277150304_179683862593445,253,841,41,211,39,2,1,0,0,0,0,0
134115277150304_179351062626725,229,803,36,195,31,0,3,0,0,0,0,0
134115277150304_179346932627138,59,12,1,57,1,1,0,0,0,0,1,0
134115277150304_179346235960541,12,1,0,12,0,0,0,0,0,0,1,0
134115277150304_179344672627364,37,3,0,37,0,0,0,0,0,0,1,0
134115277150304_179342345960930,69,5,0,69,0,0,0,0,0,0,1,0
134115277150304_179158825979282,33,3,0,33,0,0,0,0,0,0,1,0
134115277150304_179157112646120,20,0,0,20,0,0,0,0,0,0,1,0
134115277150304_179155052646326,8,3,1,8,0,0,0,0,0,0,1,0
134115277150304_179153779313120,20,3,0,20,0,0,0,0,0,0,1,0
134115277150304_179153342646497,12,0,0,12,0,0,0,0,0,0,1,0
134115277150304_179032262658605,214,778,56,181,29,1,2,0,1,0,0,0
134115277150304_178466572715174,407,58,0,392,15,0,0,0,0,0,1,0
134115277150304_178180539410444,36,1,1,35,1,0,0,0,0,0,1,0
134115277150304_178178236077341,19,3,0,18,1,0,0,0,0,0,1,0
134115277150304_178178006077364,14,4,0,14,0,0,0,0,0,0,1,0
134115277150304_178177349410763,11,0,0,11,0,0,0,0,0,0,1,0
134115277150304_178177082744123,8,1,0,8,0,0,0,0,0,0,1,0
134115277150304_178175786077586,14,0,1,13,1,0,0,0,0,0,1,0
134115277150304_178175376077627,69,9,0,68,1,0,0,0,0,0,1,0
134115277150304_178171276078037,55,2,0,53,2,0,0,0,0,0,1,0
134115277150304_177898982771933,247,606,26,191,54,0,1,0,1,0,0,0
134115277150304_177558946139270,278,860,56,230,44,3,0,1,0,0,0,0
134115277150304_177039786191186,16,2,0,16,0,0,0,0,0,0,1,0
134115277150304_177038422857989,30,3,0,29,1,0,0,0,0,0,1,0
134115277150304_177037839524714,86,9,1,80,2,4,0,0,0,0,1,0
134115277150304_177035059524992,31,2,0,31,0,0,0,0,0,0,1,0
134115277150304_177032199525278,10,1,0,10,0,0,0,0,0,0,1,0
134115277150304_176901582871673,206,464,64,172,33,0,1,0,0,0,0,0
134115277150304_176589606236204,391,4,0,387,4,0,0,0,0,0,1,0
134115277150304_175929646302200,54,1,0,53,1,0,0,0,0,0,1,0
134115277150304_175632056331959,279,570,88,235,41,1,2,0,0,0,0,0
134115277150304_175604109668087,85,0,0,83,2,0,0,0,0,0,1,0
134115277150304_175573156337849,39,3,0,38,1,0,0,0,0,0,0,1
134115277150304_175388689689629,41,0,0,40,1,0,0,0,0,0,1,0
134115277150304_175228489705649,358,1037,100,296,55,3,2,1,1,0,0,0
134115277150304_175033036391861,92,9,0,92,0,0,0,0,0,0,1,0
134115277150304_175032446391920,25,2,0,25,0,0,0,0,0,0,1,0
134115277150304_175031876391977,32,3,0,32,0,0,0,0,0,0,1,0
134115277150304_174937806401384,249,784,119,197,51,1,0,0,0,0,0,0
134115277150304_174906076404557,64,1,0,62,2,0,0,0,0,0,1,0
134115277150304_174567903105041,126,969,79,75,49,0,2,0,0,0,0,0
134115277150304_174551556440009,95,30,0,91,2,2,0,0,0,0,0,1
134115277150304_174542203107611,75,6,3,75,0,0,0,0,0,0,1,0
134115277150304_174026996492465,144,11,0,137,2,4,1,0,0,0,1,0
134115277150304_173784469850051,99,5,0,92,1,5,1,0,0,0,1,0
134115277150304_173478553213976,378,931,95,320,53,1,2,1,1,0,0,0
134115277150304_172847343277097,284,562,93,249,32,1,2,0,0,0,0,0
134115277150304_172520843309747,509,1776,138,381,123,4,1,0,0,0,0,0
134115277150304_172266336668531,164,3,3,159,2,2,1,0,0,0,1,0
134115277150304_172097540018744,25,9,0,24,0,0,0,1,0,0,1,0
134115277150304_171972286697936,92,5,0,89,0,3,0,0,0,0,1,0
134115277150304_171442143417617,108,10,1,106,1,0,0,1,0,0,1,0
134115277150304_171186903443141,144,8,0,135,4,5,0,0,0,0,1,0
134115277150304_171160686779096,20,0,0,18,0,2,0,0,0,0,0,0
134115277150304_171052740123224,30,0,0,30,0,0,0,0,0,0,1,0
134115277150304_171051953456636,69,0,1,67,1,1,0,0,0,0,1,0
134115277150304_169832823578549,87,217,28,73,14,0,0,0,0,0,0,0
134115277150304_169626233599208,26,0,0,26,0,0,0,0,0,0,1,0
134115277150304_169579696937195,7,0,0,7,0,0,0,0,0,0,1,0
134115277150304_169156933646138,131,566,43,107,18,1,4,1,0,0,0,0
134115277150304_168937713668060,22,1,0,22,0,0,0,0,0,0,1,0
134115277150304_168932293668602,113,7,0,112,0,1,0,0,0,0,1,0
134115277150304_168562187038946,100,280,58,83,17,0,0,0,0,0,0,0
134115277150304_168411560387342,40,0,1,39,1,0,0,0,0,0,1,0
